"","text"
"2251","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT ANOTHER PLAYOFF TRIPLE DO‚Ä¶"
"2252","The Raptors are getting MAXED out"
"2253","@Raptors pass the sticks"
"2254","Raptors going out sad"
"2255","Que fea barrida de @cavs a @Raptors .... qued√≥ demostrado que DeRozan es un pecho fr√≠o ... y Negron James se puso a‚Ä¶ https://t.co/m2F7f6JVb5"
"2256","I really feel bad for the Raptors"
"2257","Raptors en la temporada regular / Raptors en Playoffs. https://t.co/OpxnpNvNQ3"
"2258","More highs then lows this season. A lot to take from this experience. Raptors did well but this post season is one‚Ä¶ https://t.co/mTO1lcHGjN"
"2259","R u srs raptors"
"2260","RT @therealbradg: Raptors in the playoffs  #EmbarrassmentIn4Words"
"2261","RT @KamBrothers: The Raptors don‚Äôt even deserve a ‚ÄúGone Fishin‚Äô‚Äù segment. AK"
"2262","RT @ringer: Raptors: ""We're an upgraded version of last year's Raptors! We're the no. 1 seed! This is our year!""
LeBrontosaurus:
#RingerNBA‚Ä¶"
"2263","30pts lead. Tfak hahaha Cavs demolish the raptorsÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥• https://t.co/E1b4UI6HA6"
"2264","RT @ringer: Raptors: ""We're an upgraded version of last year's Raptors! We're the no. 1 seed! This is our year!""
LeBrontosaurus:
#RingerNBA‚Ä¶"
"2265","Drake on the raptors misses that same 3 in the same spot the same way every time"
"2266","Not gonna lie I thought the raptors could beat the Cavs. But to anyone saying raptors in 5 that‚Äôs some absolute disrespect"
"2267","Eu mere√ßo ser ensebado mesmo, eu fui idiota ao ponto de acreditar na merda do Toronto Raptors. Nunca mais acredito nessa franquia..."
"2268","Remember when @KingJames said he was tired after the 7/game Pacers series. How tired are the @Raptors losing to the. @cavs ?"
"2269","@LeftyTrading @Raptors #Warriors will beat #cavs in final AGAIN. #NBA boring and repetitive. It is a fukin 2 team l‚Ä¶ https://t.co/aNJNyjUM6r"
"2270","RT @SweetLdyRJ: Welp its over! Bye Bye Raptors!! #NBAPlayoffs https://t.co/PV5yaHzrQ4"
"2271","Motivated by the @GoldenKnights I hear the @Raptors are considering keeping their roster the same and just joining‚Ä¶ https://t.co/atg56AcUQf"
"2272","@ItsShake4ndbake Raptors can‚Äôt win when they vs lebron"
"2273","@BrettRumpSports Pacers would have beaten Raptors in 5-6 games if they had matched up...no doubt"
"2274","RT @mattufford: I respect the hell out of what the Raptors have done tonight. Any other team would have wasted our time by fighting the nar‚Ä¶"
"2275","@daxman16 @804Scoe @chipper4450 @BleacherReport Playoff ball. Aint going to call it. We are also talking about the‚Ä¶ https://t.co/f8ge26MPSQ"
"2276","RT @ericvdunn: The first seed Raptors really got sonned Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"2277","Raptors just gave up"
"2278","See ya never @Raptors #Cavs"
"2279","RT @RealSkipBayless: Come on, Bron, just three - no, now just two - more rebounds vs sorry Raptors and YOU'VE GOT ANOTHER PLAYOFF TRIPLE DO‚Ä¶"
"2280","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"2281","RT @FirstTake: Despite the OT loss, @maxkellerman doubles down on the Raptors. https://t.co/50DCG3SpUG"
"2282","RT @lanceallred41: Raptors fans now feel about LeBron and Cavaliers the way Utah Jazz fans feel about Jordan and the Bulls."
"2283","Los Raptors que se entreguen por la v√≠a que crean pertinente. Habr√° otra temporada."
"2284","RT @MyMikeCheck: So basically in the East ...

LeBron ended Pistons' mid-2000s conference stranglehold. Stomped out Soulja Boy's Wizards. W‚Ä¶"
"2285","RT @RealSkipBayless: LeBron is basically taking the night off vs these sorry Raptors. Can't blame him. Mercy rule! Call off the second half!"
"2286","Damn raptors breaking my heart. Ì†ΩÌ∏©"
"2287","RT @CR3WS_wit_Me: The Raptors.....still! https://t.co/k7kzgn4q1k"
"2288","RT @DonArtistry: YOU NIGGAS TOLD ME THAT THE RAPTORS WAS GOING TO THE FINALS. https://t.co/yCOma3vESw"
"2289","Live look at the raptors https://t.co/MlEfF9Xa4Z"
"2290","Lol every single raptors hater I‚Äôve ever known is completely right these guys a glorified bums and I officially renounce my fandom."
"2291","RT @ELITEbreak_: why is LeBron still in up 27 lmao. is it cuz DeRozan left the game so the raptors got a chance to go on a run now??"
"2292","RT @AndyRuther: Lebron would beat the Raptors if it was just him &amp; the dudes from Bone Thugs N Harmony."
"2293","RT @BleacherReport: LEBRONTOSAURUS.

The disrespect for the Raptors continues Ì†ΩÌ∏¨ https://t.co/DO2hB0guEE"
"2294","It's time for the raptors to rebuild!! That team is done"
"2295","I‚Äôm really out here trying to figure out as to how the Raptors were no. 1 seed this year Ì†æÌ¥î"
"2296","RT @KodakWhite4Real: Raptors &amp; Warriors in the finals. Raptors win in game 7."
"2297","Who let the Raptors in the playoffs?"
"2298","@JnrPri @MrBrianGill @stephenasmith @Raptors @KingJames stop lol they wer eup 3-1 and mainly chocked because of dra‚Ä¶ https://t.co/A8BvoMZ8eI"
"2299","Yes. Hire a heart surgeon. Raptors got kool-aid for blood https://t.co/UM3FdpkEEH"
"2300","RT @FvrteX: The Raptors are a clear representation of 'the regular season don't mean shit'"
"2301","Bro raptors really finna get swept smh Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"2302","RT @StrikaNation24_: The Cavs (Lebron specifically) to the raptors are like what the penguins were to the caps before this hear"
"2303","RT @KooNemo: These tsn commentators already doing the benediction for this raptors game smh Ì†æÌ¥¶Ì†ºÌøø‚Äç‚ôÇÔ∏è"
"2304","@Paul__Jones @Raptors The NBA sucks, Paul. Always has."
"2305","Raptors might as well forfeit"
"2306","@Deenisdecent @Raptors He's overrated."
"2307","RT @SinWithVengance: everyone say goodbye to the biggest imposters the NBA has EVER seen as a #1 seed @Raptors"
"2308","Hey @Raptors... blow up the team. This cannot go on. #CLEvsTOR #WeTheNorth #TorontoRaptors"
"2309","@hifaz_m @Raptors Also: Traded the 2018 draft stock to free the team of Carroll's contract."
"2310","Raptors is the Post Season https://t.co/7BLj0NBYpZ"
"2311","RT @ThaOnlyGeo: Raptors getting them cheeks clapped"
"2312","RT @TheNBAMonster: Parece que hemos encontrado la verdadera causa de extinci√≥n de los dinosaurios, m√°s precisamente de los Raptors... LeBro‚Ä¶"
"2313","@stephenasmith @Raptors @KingJames Any way we can vote Raptors out of the NBA?"
"2314","RT @BleacherReport: LEBRONTOSAURUS.

The disrespect for the Raptors continues Ì†ΩÌ∏¨ https://t.co/DO2hB0guEE"
"2315","Blow it up. #raptors #NBAPlayoffs2018"
"2316","RT @CHARLIECLIPS: Lebron in the game for what right now?? they up 30 and the Raptors bench is in the game. He trying to win by 50 Ì†ΩÌ∏Ç"
"2317","Raptors getting they ass beat sillyÌ†æÌ¥¶Ì†ºÌøæ‚Äç‚ôÇÔ∏è"
"2318","Get the Raptors out of my life."
"2319","RT @ringer: Raptors: ""We're an upgraded version of last year's Raptors! We're the no. 1 seed! This is our year!""
LeBrontosaurus:
#RingerNBA‚Ä¶"
"2320","RT @Raptors: Have to pick it up. #RTZ https://t.co/grBLBevuhx"
"2321","RT @DrewEbanks: ON POINT: SO WAIT. Demar gets elbowed in the HEAD by Love. They DON'T review it. Then the next day they upgrade it to a fla‚Ä¶"
"2322","RT @JasonLloydNBA: Raptors huddle right now: 1-2-3, Cancun!"
"2323","lol @ the raptors getting knocked outta the playoffs by the cavs for the third straight year"
"2324","RT @OneChillAssDude: I better not ever hear about the Raptors again."
"2325","RT @boring_as_heck: Having your city‚Äôs NBA team move to Memphis &gt;&gt;&gt;&gt; Having your NBA team stay in town but they‚Äôre the Raptors"
"2326","The raptors did not show up ."
"2327","Damn @Raptors getting disrespected #NBAPlayoffs2018 Ì†ΩÌ∏≥"
"2328","I see VanVleet still the raptors savior so to speak. Cause he still shooting"
"2329","The Raptors are fucking pathetic man."
"2330","RT @XIsThatNigga: Lmao Raptors fans had the nerve to be mad at niggas for not taking that regular season record seriously"
"2331","The minions fit Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£ https://t.co/UScScq1gkx"
"2332","Good night, Toronto Raptors. #WhateverItTakes"
"2333",".@NBA flagrant 2 call against the @Raptors @DeMar_DeRozan a major over-reaction... not just terrible.. but insulting call."
"2334","C'mon Raptors... https://t.co/0TSAGrdACh"
"2335","RT @matt_winer: I can now definitively answer the question I posed approximately 438 times on @nbatv during the season, whether this Raptor‚Ä¶"
"2336","Raptors with the rage quit"
"2337","@TrashTalk_fr j ai l impression que le old-up du premier match a retourn√© le cerveau des Raptors"
"2338","I will just never understand the Raptors. Im convinced Westbrook has a better chance at winning a chip someday than Derozan."
"2339","Yo @TooSnipe4U raptors are shit"
"2340","RT @foolishfoolie: Djdjskxjksksbdj RT @DonArtistry YOU NIGGAS TOLD ME THAT THE RAPTORS WAS GOING TO THE FINALS. https://t.co/yPImKOZc2v"
"2341","RT @stephenasmith: Damn! @Raptors getting their butts whupped. Still won‚Äôt double @KingJames. Look like they‚Äôve quit. Could cost Dwayne Cas‚Ä¶"
"2342","RT @nburzych: People are gonna make this bigger than it is. The Raptors need a legit superstar. Lowry and DeRozen aren‚Äôt superstars."
"2343","RT @boring_as_heck: Having your city‚Äôs NBA team move to Memphis &gt;&gt;&gt;&gt; Having your NBA team stay in town but they‚Äôre the Raptors"
"2344","@Jumpshot8 @cavs @Raptors @SiriusXMNBA Exactly! Lebron has a historic series and Dwayne casey is going to lose his job."
"2345","RT @LBJ23_Fan: Throwback to this gem of a quote from LeBron. 

I don‚Äôt think those reporters took him seriously, but the #4 seed Cavs just‚Ä¶"
"2346","The Raptors choking against LeBron is honestly an annual thing now"
"2347","RT @grantjonsson: @RealSkipBayless not a chance in hell that will happen Skip, Raptors have a better offence and defence than Pacers, Rapto‚Ä¶"
"2348","@Raptors Don‚Äôt get down on yourselves! You‚Äôll be down 3-0 to Lebron this time next year!"
"2349","RT @DonArtistry: YOU NIGGAS TOLD ME THAT THE RAPTORS WAS GOING TO THE FINALS. https://t.co/yCOma3vESw"
"2350","RT @TheCousinSal: Good lord. The Virginia Cavaliers are laughing at what a terrible one seed the Toronto Raptors are. #CLEvsTOR"
"2351","Lebron just keeps sending the Raptors home."
"2352","RT @KofieYeboah: The Raptors watching the remaining teams in the playoffs https://t.co/qxC09YwAG0"
"2353","Raptors fuckin suck Ì†ΩÌ∏©Ì†æÌ¥£"
"2354","RT @jortega1996: The year is 2035. The 80-2 Toronto Raptors just got swept by a 58 year old Lebron James for the 16th time in a row."
"2355","Raptors fucking trash https://t.co/A5SVqUHDlj"
"2356","Raptors look foolish.."
"2357","The Toronto Raptors blew a 3 seed lead in the 2018 NBA Playoffs.."
"2358","RT @iceolated_10: LeBron took the Soul Stone from the Raptors"
"2359","This raptors game is embarrassing."
"2360","Miskeen I feel bad for these raptors fans Ì†ΩÌ∏Ç all the hype in the regular season just to get swept in the second round"
"2361","It‚Äôs a been a nice run for Casey, the Raptors wouldn‚Äôt be where they are as a franchise without him. He‚Äôs done a lo‚Ä¶ https://t.co/MXGn5NHbbh"
"2362","The Raptors are trasssshhhh Ì†æÌ¥£"
"2363","RT @AndyRuther: Lebron would beat the Raptors if it was just him &amp; the dudes from Bone Thugs N Harmony."
"2364","I feel bad for Raptors fans. But at the same time. I‚Äôm from Cleveland, so you don‚Äôt know pain as a sports fan."
"2365","@Raptors The Raptors fucking suck."
"2366","@cavs tag a @Raptors fan, they'll understand, they always understand https://t.co/SiOSzJmthN"
"2367","@incarceratedbob @jaytatum0 Bob you were saying the raptors were going to beat the Cavs just weeks ago?? So now it‚Äôs weak??? Lmfao stop it"
"2368","RT @HisStankness: Raptors fans...my advice is...CHANGE TEAMS! Lol"
"2369","RT @NewYork_Minutee: Raptors become the Knicks in the playoffs"
"2370","Raptors a walking L in the playoffs"
"2371","Raptors finna trade Demar Derozan or fire Dwayne Casey and that‚Äôs sad."
"2372","RT @bomani_jones: raptors wanna throw the controller through the tv."
"2373","RT @Pasion_Basket1: ULTIMA HORA
Se revelan los uniformes que llevar√°n esta noche los Toronto Raptors frente a Cleveland Cavaliers Ì†ΩÌ∏Ç https:/‚Ä¶"
"2374","RT @ringer: Raptors: ""We're an upgraded version of last year's Raptors! We're the no. 1 seed! This is our year!""
LeBrontosaurus:
#RingerNBA‚Ä¶"
"2375","LeBron is the Raptors kryptonite"
"2376","At some point you gotta just start feeling bad for the Raptors .... but today ain‚Äôt that day! Lol"
"2377","The @Raptors should be embarrassed. They are a 1-seed getting swept by one of the weakest LeBron teams in a few yea‚Ä¶ https://t.co/IvglKA7Jl5"
"2378","Raptors gone cry in the locker room"
"2379","RT @TeamLeBron_: Here comes the annual ‚ÄúCavs won‚Äôt make the Finals! This is the Raptors‚Äô year‚Äù

To ‚Äúthe east is wack‚Äù

Smdh Ì†æÌ¥¶Ì†ºÌøº‚Äç‚ôÇÔ∏è"
"2380","RT @FirstTake: Despite the OT loss, @maxkellerman doubles down on the Raptors. https://t.co/50DCG3SpUG"
"2381","and @Raptors can‚Äôt buy buckets!"
"2382","RT @ericsports: DeMar DeRozan makes $83 Million the next 3 seasons

Kyle Lowry makes $64 Million the next 2 seasons

Serge Ibaka makes $45‚Ä¶"
"2383","RT @Jimmer_Farmer: Two takeaways from tonight‚Äôs game:

1. The Toronto Raptors are the biggest choke artists in NBA history

2. Don‚Äôt you DA‚Ä¶"
"2384","RT @KingJosiah54: ‚ÄúHow the LeBronto Raptors get swept?‚Äù

Drake: https://t.co/2eJTB5ptKD"
"2385","lebron wanted this s eep so he could rest lmao. RAPTORS garbage."
"2386","RT @CardenasMaLWOS: Boston will be at full strength next season. Philadelphia and Indiana are only going to improve. If LeBron stays in the‚Ä¶"
"2387","The Raptors really going out sad smh Ì†æÌ¥¶Ì†ºÌøΩ‚Äç‚ôÇÔ∏è"
"2388","Every single year the raptors just aren‚Äôt made for the playoffs I just don‚Äôt understand why"
"2389","RT @TheCousinSal: Good lord. The Virginia Cavaliers are laughing at what a terrible one seed the Toronto Raptors are. #CLEvsTOR"
"2390","@Ianadmire @Paul__Jones @Raptors Proper call at that point in the game would have changed the result. Refs absolute‚Ä¶ https://t.co/NkLj7Re0d2"
"2391","RT @JohnJohnDaDon: Lebron really OWN the raptors... Derozan gonna cry in the car"
"2392","Ang sakit ng nangyayare sa raptors"
"2393","The raptors are exactly what the clippers used to be"
"2394","RT @MyMikeCheck: So basically in the East ...

LeBron ended Pistons' mid-2000s conference stranglehold. Stomped out Soulja Boy's Wizards. W‚Ä¶"
"2395","Touch none of the young talent. Just don't. #Raptors #WeTheNorth"
"2396","RT @jacobj715: @IndiansTrump @realCavsTrump The Cavs are so HIGH ENERGY unlike the Liddle Raptors!  Enjoy!"
"2397","Cavs t√° voando demais, vai varrer o Raptors bonito"
"2398","RT @BenGolliver: DeMar DeRozan after Cavaliers swept Raptors: ""If we had LeBron on our team, too, we woulda won."" https://t.co/UEgukLJm1S"
"2399","Toronto Raptors
-60 win team
-3rd best in NBA
-#1 seed in the East
....
Y‚Äôall almost got bounced by the Wizards in‚Ä¶ https://t.co/hxfZUDCNt6"
"2400","Let‚Äôs hear the Raptors slander"
"2401","I‚Äôve never seen a more mentally weak team than the Raptors."
"2402","@espn Sorry Raptors fans De Rozan suck!!!"
"2403","The Raptors are done.  They‚Äôve got to break this up.  There‚Äôs no reason to believe this same team can come back nex‚Ä¶ https://t.co/dGsdTbPnQN"
"2404","RT @DAREALTRILLAG: Raptors will forever be Lebron‚Äôs little bitch https://t.co/H3nXOnXJz0"
"2405","RT @boring_as_heck: Having your city‚Äôs NBA team move to Memphis &gt;&gt;&gt;&gt; Having your NBA team stay in town but they‚Äôre the Raptors"
"2406","The Raptors had their best season in franchise history and will still be swept by the Cavs. This is the Raptors ceiling"
"2407","Raptors are like the nationals, always choking lol"
"2408","@demas6Basket dime que est√°s viendo el partido de Raptors vs cavs
..."
"2409","RT @lanceallred41: Raptors fans now feel about LeBron and Cavaliers the way Utah Jazz fans feel about Jordan and the Bulls."
